Data Type,,,NCIH1395,RT4,NCIH1993,CALU3,HPAC,CORL23,BTFC905,HCT15,MDAMB468,OVCAR3,IGROV1,NCIH727,NCIH1437,KM12,HCC1395,NCIH2122,ACHN,SW620,SHP77,CORL88A,HARA,EKVX,NCIH1975,NCIH2170,NCIH441,SW156,SW1573,HT29,PC14PE6,NCIH2135,MCF7,HT1376,NCIH1666,HCC1937,SBC5,NCIH1299,PANC0813,NCIH2291,HT1197,NCIH1869,BXPC3,CHAGOK1,VMCUB1,NCIH460,NCIH2073,MIAPACA2,HCC1806,HOP92,A427,KP4,SKMEL2,HCC70,MDAMB435S,EBC1,PC9,NCIH322M,NCIH1792,UMC11,T47D,NCIH526,NCIH209,DMS114,DMS53,HCT116,NCIH226,NCIH460DNP53,A549,NCIH1734,HCC15,M14,UMUC3,CAKI1,NCIH2085,A498,7860,647V,NCIH1650,EPLC272H,NCIH661,PANC0403,NCIH446,CAL51,PANC1,UACC257,NCIH3255,LOXIMVI,UACC62,NCIH358,HCC38,SNB75,NCIH1755,NCIH1838,NCIH1793,A704,PANC0327,NCIH522,NCIH2444,SU8686,SUM149PT,NCIH838,RXF393,OVCAR4,977,HDQP1,NCIH292,5637,KU1919,PC3,SF268,NCIH23,MGHU3,SN12C,CALU1,MDAMB231,HCC1187,NCIH520,LK2,SCABER,SW780,SF295,RERFLCSQ1,NCIH2228,LUDLU1,KNS62,NCIH2030,NCIH2126,NCIH647,SKMES1,DU145,NCIH1651,NCIH146,K562,DU4475,J82,MALME3M,769P,COLO205,HL60,SKMEL5,ASPC1,HX147,NCIH510,T24,NCIH810,BT549,CORL279,NCIH596,CALU6,HS578T,MDAMB436,NCIH1048,NCIH2342,RPMI8226,NCIH2171,MOLT4,CCRFCEM,NCIH82,NCIH1155,SR8714,SKLU1,184A1,SW900,NCIH2347,NCIH1693,UO31,HOP62,OVCAR8,SF539,BT20,SKOV3,RERFLCA1,NCIH1563,MDAMB157,HCC1143,NCIH2009,OVCAR5,NCIH1703,NCIH2172,NCIH345,NCIH2286
,,MTSS1_methylation,0.790286993,0.790286993,0.790286993,0.790286993,0.790286993,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.832081075,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.876359208,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.09018421,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208,-0.876359208
,,PTGR1_methylation,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.005909991,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.672259657,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152,-0.304763152
,,SUSD1_methylation,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.773033201,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.667566136,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.72790885,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,0.483423827,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.068765203,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.123798159,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505,-0.19809505
,,FAM171A1_methylation,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.516685855,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.073522137,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.157413519,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263,-0.372622263
,,ZNF503_methylation,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.073712015,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978,-0.543268978
,,CD151_methylation,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.803063598,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.464375254,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.660755694,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.562947452,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,-0.055538809,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.572591919,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082,0.634464082
,,GALNT18_methylation,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.848862518,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.738917711,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,0.837739236,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.647953472,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,-0.094173911,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.691566524,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357,-0.301959357
,,CCDC34_methylation,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.69850858,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.346627922,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.011695708,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,-0.20969493,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,0.684354507,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858,-0.69850858
,,GSTP1_methylation,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.651764239,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.042016933,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.068672686,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607,-0.694276607
,,TCIRG1_methylation,-0.552300942,-0.552300942,-0.552300942,-0.552300942,-0.552300942,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.446320215,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,-0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,0.684288873,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,-0.080128707,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.358729285,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377,0.645294377
